path,label
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013333.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013317.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013301.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013189.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013221.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013116.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013349.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013251.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013372.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013309.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013199.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013209.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013167.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013078.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013123.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013225.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013342.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013152.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013181.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013304.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013331.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013343.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013244.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013257.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013235.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013055.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013231.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013153.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013208.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013246.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013121.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013197.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013287.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013079.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013374.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013168.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013142.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013282.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013308.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013259.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013155.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013188.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013145.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013327.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013126.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013241.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013149.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013071.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013247.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013242.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013175.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013353.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013193.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013110.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013180.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013286.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013170.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013216.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013348.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013134.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013144.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013239.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013088.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013254.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013280.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013293.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013195.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013206.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013160.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013371.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013084.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013089.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013290.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013210.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013313.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013262.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013058.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013321.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013336.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013061.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013211.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013319.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013294.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013341.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013119.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013185.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013359.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013265.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013190.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013245.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013368.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013192.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013104.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013346.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013300.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013228.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013129.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013108.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013214.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013062.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013369.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013044.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013332.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013070.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013086.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013147.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013063.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013100.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013354.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013050.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013064.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013278.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013040.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013182.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013151.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013109.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013124.jpg,McLaren MP4-12C Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013268.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013179.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013161.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013276.jpg,Mercedes-Benz C-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010475.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010450.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010120.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010160.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010315.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010225.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010445.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010439.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010357.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010250.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010266.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010110.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010324.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010138.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010411.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010447.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010227.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010358.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010162.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010378.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010132.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010164.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010336.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010271.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010351.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010399.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010264.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010393.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010337.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010308.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010471.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010212.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010070.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010190.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010338.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010403.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010175.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010376.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010145.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010253.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010422.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010283.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010137.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010380.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010441.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010305.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010481.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010163.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010098.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010427.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010157.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010258.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010436.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010259.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010424.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010385.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010468.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010112.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010241.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010472.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010366.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010143.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010406.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010474.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010319.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010165.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010330.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010375.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010465.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010323.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010322.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010431.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010348.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010127.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010201.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010309.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010444.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010224.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010081.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010122.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010094.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010372.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010294.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010128.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010209.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010438.jpg,Honda Odyssey Minivan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010272.jpg,HUMMER H2 SUT Crew Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010410.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010219.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010240.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010414.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010121.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010359.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010698.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010569.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010746.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010713.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010869.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010782.jpg,Hyundai Santa Fe SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010935.jpg,Hyundai Veracruz SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010528.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010862.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010921.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010742.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010571.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010671.jpg,Honda Accord Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010599.jpg,Honda Accord Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010898.jpg,Hyundai Tucson SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010841.jpg,Hyundai Tucson SUV 2012
